id,name
8230023,シーコ
8230024,ボーンクラピ
8230025,爆裂オハゼの家
8230026,発光コウモリ
8230027,天鹿
8230028,キキョウ
8230029,モモサル
8230030,シグナス弓使い
8230031,ブラックウィングの忍1
8230032,ブラックウィングの忍2
8230033,結界解体機
8230034,監視ロボット
8230035,監視ロボット
8230036,鉱石イーター
8230037,AF型アンドロイド
8230038,故障したDF型アンドロイド
8230039,ブラックウィングの忍
8230040,防御システム
8230041,強化された防御システム
8230042,ブラックウィングの忍
8230043,ブラックウィングの忍
8230044,ブラックウィングの忍
8230045,暗黒の魔女
8230046,デュナミス
8230047,オーメン
8230048,強化されたアクションシステム
8230050,火山虫
8230051,巨大コガネムシ
8230052,門番クロキ
8230053,ベアウルフ
8230054,レーンディア
8230055,ブラッディレーンディア
8230056,看守ボア
8230057,看守ライノ
8230058,グレイヴァルチャー
8230059,ヤマガメ
8230060,食虫スライム
8230061,キャッスルゴーレム
8230062,影のスタンプ
8230063,影のハイスタンプ
8230064,影のボア
8230065,影のホムン
8230066,影のホムンクルー
8230067,影のモンスター
8230068,影の守護兵
8230069,シムス
8230070,ケン
8230071,ウィル
8230072,ウィル
8230073,影のモンスター
8240000,滑るアンドロイド
8240001,コンテナボックス
8240002,コンテナボックス
8240003,トイレの幹部
8240004,粉砕機
8240005,ブラックヘヴン防空砲
8240006,ブラックヘヴン防空砲
8240007,ブラックヘヴン防空砲
8240008,ブラックヘヴン防空砲
8240010,砲撃型アンドロイドA
8240011,砲撃型アンドロイドA
8240012,砲撃型アンドロイドB
8240013,砲撃型アンドロイドB
8240014,落下型アンドロイドA
8240015,レーザーアンドロイドA
8240016,変化師
8240017,飛行変化師
8240018,飛行変化師
8240019,ブラックウィングキャリア
8240020,ミサイル
8240021,警備ロボットSM
8240022,警備ロボットDM
8240023,レッドぴょんぴょんゼリー
8240024,ブルーぴょんぴょんゼリー
8240025,イエローぴょんぴょんゼリー
8240026,レッドぴょんぴょんゼリー
8240027,ブルーぴょんぴょんゼリー
8240028,イエローぴょんぴょんゼリー
8240029,フランシスの人形
8240030,ウサギのぬいぐるみボックス
8240031,泥棒スズメ
8240032,レッドぴょんぴょんゼリー
8240033,10匹のブギ
8240035,レッドぴょんぴょんゼリー
8240036,ブルーぴょんぴょんゼリー
8240037,イエローぴょんぴょんゼリー
8240038,人形使いフランシス
8240039,変化師バロック
8240040,クフィー
8240041,ドルフィー
8240042,リフィー
8240043,シグナス兵士
8240044,レジスタンス兵士
8240045,ヘレナ
8240046,ブラックウィングキャリア
8240047,ブラックウィングキャリア
8240048,ダゴス
8240049,暗黒の魔女エレオノール
8240050,ブラックウィングの下手人 A
8240051,ブラックウィングの下手人 B
8240052,ブラックウィングの下手人 C
8240053,バロックのミサイル
8240054,砲撃型アンドロイドA
8240055,落下型アンドロイドA
8240056,監視アンドロイド
8240057,レーザーロイド JEK
8240058,ブラックウィング管理者
8240059,レーザーロイド JEK
8240060,中央塔の監視者
8240061,ブラックウィングの下手人 D
8240062,ブラックウィングの下手人 D
8240063,ブラックウィングの下手人 D
8240064,砲撃型アンドロイドA
8240065,砲撃型アンドロイドA
8240066,砲撃型アンドロイドA
8240067,ゲオルク
8240068,粉砕機
8240069,滑るアンドロイド
8240070,トイレの幹部
8240071,結界解除機
8240072,結界解除機
8240073,結界解除機
8240074,結界解除機
8240075,レジスタンス兵士
8240076,壁
8240077,コンテナボックス A
8240078,コンテナボックス B
8240079,コンテナボックス C
8240080,コンテナボックス D
8240081,コンテナボックス E
8240082,ブラックウィングの下手人 D
8240083,砲撃型アンドロイドA
8240084,修理アンドロイド
8240085,ブラックウィング警備員
8240086,アンドロイドフォークリフト
8240087,威張りロイド
8240088,びびりロイド
8240089,失敗作ロイドB
8240090,レーザーロイドB
8240091,量産型ジェネロイドA
8240092,量産型ジェネロイドA
8240093,量産型ジェネロイドB
8240094,量産型ジェネロイドB
8240095,ブラックウィングボックス
8240096,ガラスの壁
8240097,ブラックヘヴンコア
8240098,スウ
8240099,スウ
8240100,自爆レッド
8240101,自爆ブルー
8240102,自爆イエロー
8240103,ブラックヘヴンコア
8240104,スウ
8240105,スウ
8240106,ゲリーメル
8240107,スウ
8240108,スウ
8240109,スウ
8240110,ガラスの壁
8240111,監視ロボット
8240112,ブラックウィングボックス
8240113,ブラックウィングボックス
8240114,ブラックウィングボックス
8240115,ブラックウィングボックス
8240116,ブラックウィングボックス
8240117,ブラックウィングボックス
8240118,ブラックウィングボックス
8240119,ブラックウィングボックス
8240120,ブラックウィングボックス
8240121,自爆混乱
8240122,砲撃型アンドロイドA
8240123,砲撃型アンドロイドB
8240124,レーザーロイド
8240125,コンテナ
8240126,粉砕機
8240130,ウェドラー
8240131,雪塊
8240132,デビルムルクン
8240133,デビルムルクン
8240134,魔族兵士
8240135,氷塊
8240136,氷塊
8240137,氷塊
8240138,氷塊
8240139,氷塊
8240140,氷塊
8240141,氷塊
8240142,氷塊
8240143,氷塊
8240144,氷塊
8240145,氷塊
8240146,氷塊
8240147,門番カプス
8240148,ウェドラーのクモ網
8240149,ウェドラー
8240150,ウェドラー
8240151,氷柱
8240152,氷柱
8240153,氷柱
8240154,氷柱
8240155,氷柱
8240156,氷柱
8240157,氷柱
8240158,氷柱
8240159,氷柱
8240160,氷柱
8240161,氷柱
8240162,遺跡サソリ
8240163,遺跡精霊
8240164,魔族兵士
8240165,魔族兵士
8240166,カプスの破片
8240167,壺
8240168,壺
8240169,壺
8240170,壺
8240171,壺
8240172,壺
8240173,狼犬
8240174,悪鳥
8240175,悪鳥
8240176,悪鳥
8240177,警備ロボットW
8240178,警備ロボットF
8240179,インプ
8240180,汚染された樹液
8240181,汚染された樹液
8240182,汚染された木の枝
8240183,汚染された木の枝
8240184,汚染された花
8240185,汚染された花
8250000,改造されたびびりロイド
8250001,改造された失敗作ロイド
8250002,改造されたレーザーロイド
8250003,チェイサーロイドレッド
8250004,チェイサーロイドブルー
8250005,ハウンドロボットレッド
8250006,ハウンドロボットブルー
8250007,改造されたアンドロイド輸送車
8250008,改造された威張りロイド
8250009,ミサイルロイドレッド
8250010,強化された外部警備ロボット
8250011,強化された内部警備ロボット
8250012,ゲオルク
8250013,修理ロボット
8250014,合金ジェネロイドA
8250015,合金ジェネロイドA
8250016,鋼鉄ジェネロイドA
8250017,鋼鉄ジェネロイドA
8250018,古鉄ジェネロイドA
8250019,古鉄ジェネロイドA
8250020,合金ジェネロイドB
8250021,合金ジェネロイドB
8250022,鋼鉄ジェネロイドB
8250023,鋼鉄ジェネロイドB
8250024,古鉄ジェネロイドB
8250025,古鉄ジェネロイドB
8250026,改造された巨大アンドロイド
8250027,合金ジェネロイドB
8250028,ミサイルロイドブルー
8250029,落下物
8250030,合金ジェネロイドA
8250031,フライングレッド
8250032,フライングブルー
8250033,フライングイエロー
8250034,フラインググリーン
8250035,フライングレッド
8250036,フライングブルー
8250037,フラインググリーン
8250038,フライングイエロー
8300000,カオスエメホーク
8300001,カオスヴァーグル
8300002,カオスレッドワイバーン
8300003,カオスブルーワイバーン
8300004,カオスダークワイバーン
8300005,カオスグリフォン
8300006,ドラゴニカ
8300007,ドラゴンライダー
8500000,時間の球
8500001,ビシャスプラントの時計
8500002,ビシャスプラント
8500003,ハイダークスター
8500004,スーパーダークスター
8500005,異界のビシャスプラント
8500006,異界のビシャスプラント
8500007,ビシャスプラントのチクタク
8500008,ビシャスプラントのクロノス
8500009,時間の狭間
8500010,時間の球
8500011,ビシャスプラントの時計
8500012,ビシャスプラント
8500013,異界のビシャスプラント
8500014,時間の狭間
8500015,異界のビシャスプラント
8500020,時間の球
8500021,ビシャスプラントの時計
8500022,ビシャスプラント
8500023,異界のビシャスプラント
8510000,ワルメンボウ
8510100,アイボン
8520000,ワルメンボウ
8600000,変形されたデンデン
8600001,変形されたメイプルキノコ
8600002,変形されたスライム
8600003,変形されたリボンピグ
8600004,変形されたティノ
8600005,変形されたティル
8600006,変形されたティグル
8610000,ソウル
8610001,フレーム
8610002,ストーム
8610003,ダークネス
8610004,ライトニング
8610005,正騎士A
8610006,正騎士B
8610007,正騎士C
8610008,正騎士D
8610009,正騎士E
8610010,上級騎士A
8610011,上級騎士B
8610012,上級騎士C
8610013,上級騎士D
8610014,上級騎士E
8610015,イフリート
8610016,監視兵
8610017,監視兵
8610018,監視兵
8610019,監視兵
8610020,監視兵
8610021,監視兵
8610022,正騎士A
8610023,上級騎士A
8610024,上級騎士B
8610025,上級騎士C
8610026,上級騎士D
8610027,上級騎士E
8610028,上級騎士Ａ
8610029,上級騎士B
8610030,上級騎士C
8610031,上級騎士D
8610032,上級騎士E
8610033,イフリート
8620000,変形されたスタンプ
8620001,変形されたＤ.スタンプ
8620002,変形されたハイスタンプ
8620003,変形されたワイルドボア
8620004,変形されたアイアンピグ
8620005,変形されたファイアボア
8620006,変形されたウッドマスク
8620007,変形されたストーンマスク
8620008,変形されたスチールマスク
8620009,エンシェントゴーレム
8620010,エンシェントダークゴーレム
8620011,エンシェントジョイントゴーレム
8620012,変形されたスタンピ
8620013,[★] 正騎士A
8620014,[★] 正騎士B
8620015,[★] 正騎士C
8620016,[★] 正騎士D
8620017,[★] 正騎士E
8620018,[★] ソウル
8620019,[★] フレーム
8620020,[★] ストーム
8620021,[★] ダークネス
8620022,[★] ライトニング
8620023,[★] ソウル
8620024,[★] フレーム
8620025,[★] ストーム
8620026,[★] ダークネス
8620027,[★] ライトニング
8630000,凍りついた孤独
8630001,凍りついた恐怖
8630002,凍りついた憤怒
8630003,凍りついた不安
8630004,凍りついた虚無
8630005,燃え上がる孤独
8630006,燃え上がる恐怖
8630007,燃え上がる憤怒
8630008,燃え上がる不安
8630009,燃え上がる虚無
8630010,染み渡る孤独
8630011,染み渡る恐怖
8630012,染み渡る憤怒
8630013,染み渡る不安
8630014,染み渡る虚無
8630015,堕落した下級魔法使い
8630016,堕落した中級魔法使い
8630017,堕落した上級魔法使い
8630020,凍りついた孤独
8630021,凍りついた恐怖
8630022,凍りついた憤怒
8630023,凍りついた不安
8630024,凍りついた虚無
8630025,燃え上がる孤独
8630026,燃え上がる恐怖
8630027,燃え上がる憤怒
8630028,燃え上がる不安
8630029,燃え上がる虚無
8630030,染み渡る孤独
8630031,染み渡る恐怖
8630032,染み渡る憤怒
8630033,染み渡る不安
8630034,染み渡る虚無
8630035,堕落した下級魔法使い
8630036,堕落した中級魔法使い
8630037,堕落した上級魔法使い
8630038,反魔力
8641000,喜びのエルダス
8641001,怒りのエルダス
8641002,悲しみのエルダス
8641003,楽しみのエルダス
8641004,岩石のエルダス
8641005,火炎のエルダス
8641006,強靭な魂のエルダス
8641007,安息のエルダス
8641008,エルダスの灯火
8641009,アルマの手下
8641010,アルマ
8641011,アルマ
8641012,アルマの手下
8641013,楽しみのエルダス
8641014,強靭な魂のエルダス
8641015,アルマの手下
8641016,エルダスの灯火
8641017,エルダスの灯火
8641018,エルダ凝縮器
8641019,赤いエルダ凝縮器
8641020,青いエルダ凝縮器
8641021,融合されたエルダ凝縮器
8641022,喜びのエルダス
8641023,怒りのエルダス
8641024,悲しみのエルダス
8641025,楽しみのエルダス
8641026,岩石のエルダス
8641027,火炎のエルダス
8641028,強靭な魂のエルダス
8641029,アルマの手下
8641030,アルマジュニア
8641031,アルマジュニア
8641051,トーラ
8641052,モント
8641053,捜索型TドローンAタイプ
8641054,捜索型TドローンBタイプ
8641055,戦闘型TドローンAタイプ
8641056,戦闘型TドローンBタイプ
8641057,殲滅型TドローンAタイプ
8641058,殲滅型TドローンBタイプ
8641059,ブラックホール作成機
8641060,殲滅型TドローンAタイプ
8641061,殲滅型TドローンBタイプ
8641062,捜索型TドローンAタイプ
8641063,捜索型TドローンBタイプ
8641064,捜索型TドローンA2タイプ
8641065,捜索型TドローンA2タイプ
8641066,強力な捜索型TドローンAタイプ
8641067,強力な捜索型TドローンBタイプ
8641068,強力な戦闘型TドローンAタイプ
8641069,強力な戦闘型TドローンBタイプ
8641070,強力な殲滅型TドローンAタイプ
8641071,強力な殲滅型TドローンBタイプ
8642000,パインディア
8642001,大角パインディア
8642002,ユナナ
8642003,ラムナナ
8642004,プリオン
8642005,怒れるプリオン
8642006,未熟のウルフルット
8642007,完熟のウルフルット
8642008,グリーンキャットフィッシュ
8642009,ブルーキャットフィッシュ
8642010,サイタートル
8642011,親分サイタートル
8642012,クリラ
8642013,族長クリラ
8642014,バシャーク
8642015,族長バシャーク
8642016,ちゅるりツリー
8642017,完熟のウルフルット
8642018,怒れるプリオン
8642019,ブルーキャットフィッシュ
8642020,親分サイタートル
8642021,族長クリラ
8642022,族長バシャーク
8642023,バシャーク
8642024,バシャーク
8642050,モンキーログ
8642051,バニーシュ
8642052,ライトン
8642053,ストーンピ
8642054,クムパイダー
8642055,リスゴン
8642060,強力なモンキーログ
8642061,強力なバニーシュ
8642062,強力なライトン
8642063,強力なストーンピ
8642064,強力なクムパイダー
8642065,強力なリスゴン
8642070,オレンジワルメンビー
8642071,オレンジワルメンビー
8642072,イエローワルメンビー
8642073,イエローワルメンビー
8642074,パープルワルメンビー
8642075,パープルワルメンビー
8642080,モンキーログ
8642081,バニーシュ
8642082,オレンジワルメンビー
8642083,イエローワルメンビー
8642084,パープルワルメンビー
8642085,クムパイダー
8642086,リスゴン
8642090,カスター
8642091,???
8642092,???
8643000,クリナー
8643001,紙袋路地裏の住民
8643002,木の板路地裏の住民
8643003,ガリーナ
8643004,ガルース
8643005,怒れる優勝皿
8643006,捻くれた優勝皿
8643007,踊る赤い靴
8643008,怒れる舞踏会の住民
8643009,狂気の舞踏会の住民
8643010,青い瞳のガーゴイル
8643011,赤い瞳のガーゴイル
8643012,弱体化したクリナー
8643013,オルゴール
8643014,捻くれた優勝皿
8643015,踊る赤い靴
8643016,赤い瞳のガーゴイル
8643017,赤い瞳のガーゴイル
8643018,赤い瞳のガーゴイル
8644000,水の精霊
8644001,太陽の精霊
8644002,土の精霊
8644003,霧雲の精霊
8644004,雷雲の精霊
8644005,猛毒の精霊
8644006,爆発の精霊
8644007,混沌の精霊
8644008,絶望の精霊
8644009,悲嘆の精霊
8644010,不調和の精霊
8644011,悪化した調和の精霊
8644012,精霊の残骸
8644013,精霊の残骸
8644014,霧雲の精霊
8644015,雷雲の精霊
8644016,混沌の精霊
8644017,絶望の精霊
8644018,悲嘆の精霊
8644019,不調和の精霊
8644020,水の精霊
8644021,岩
8644101,束縛された石の精霊
8644102,束縛された石の精霊
8644103,束縛された石の精霊
8644104,束縛された石の精霊
8644105,束縛された石の精霊
8644106,束縛された石の精霊
8644107,束縛された石の精霊
8644108,束縛された石の精霊
8644109,束縛された石の精霊
8644110,束縛された石の精霊
8644111,束縛された石の精霊
8644112,束縛された石の精霊
8644201,精霊の残骸
8644301,猛毒の追撃者
8644302,猛毒の追撃者
8644303,猛毒の追撃者
8644304,猛毒の追撃者
8644305,猛毒の追撃者
8644400,記憶の中のジェネロイドA
8644401,記憶の中のジェネロイドB
8644402,名もなき猫
8644403,強面あんちゃん
8644404,マッチョあんちゃん
8644405,青い影
8644406,紅い影
8644407,実験の副産物A
8644408,実験の副産物B
8644409,儀式に巻き込まれた近衛兵
8644410,儀式に巻き込まれた槌兵
8644411,儀式に巻き込まれた魔法使い
8644412,儀式に巻き込まれた弓兵
8644413,記憶の中のジェネロイドC
8644414,記憶の中のジェネロイドC
8644415,名もなきハト
8644416,名もなきハト
8644417,浮遊する鉄槌
8644418,浮遊する鉄槌
8644419,力を増したアカイラム
8644420,邪悪な自身の形象
8644421,儀式に巻き込まれた近衛兵
8644422,儀式に巻き込まれた槌兵
8644423,儀式に巻き込まれた魔法使い
8644424,儀式に巻き込まれた弓兵
8644425,儀式に巻き込まれた残骸
8644426,儀式に巻き込まれた残骸
8644427,蒸発するエルダス
8644428,青い影
8644429,紅い影
8644430,蒸発するエルダス
8644431,儀式に巻き込まれた近衛兵
8644432,儀式に巻き込まれた槌兵
8644433,儀式に巻き込まれた魔法使い
8644434,儀式に巻き込まれた弓兵
8644435,蒸発するエルダス
8644436,蒸発するエルダス
8644437,実験の副産物A
8644438,実験の副産物B
8644439,青い影
8644440,紅い影
8644441,実験の副産物A
8644442,実験の副産物B
8644443,儀式に巻き込まれた近衛兵
8644444,儀式に巻き込まれた槌兵
8644445,儀式に巻き込まれた魔法使い
8644446,儀式に巻き込まれた弓兵
8644447,蒸発するエルダス
8644500,アトイン
8644501,アトス
8644502,ベラリオン
8644503,ベラリス
8644504,アラーニア
8644505,アラーネア
8644506,光の監視者
8644507,闇の監視者
8644508,光の執行人
8644509,闇の執行人
8644510,光の執行人
8644511,闇の執行人
8644520,太初を守る何か
8644521,太初を守る何か
8644522,太初を守る何か
8644523,太初を守る何か
8644524,神殿を守る何か
8644525,神殿を守る何か
8644600,走り出す恐怖
8644601,強まる恐怖
8644602,止まらない恐怖
8644603,圧倒的な恐怖
8644604,克服できない恐怖
8644605,恐怖捕食者
8644606,恐怖捕食者
8644607,恐怖捕食者
8644608,ダストパイパー
8644609,グレーダスト
8644610,グレーダスト
8644611,弱化した巨大怪獣ダスク
8644612,ダスクコア
8644613,テンタクルス
8644614,混沌の被造物
8644615,破壊の被造物
8644616,襲い掛かる恐怖
8644617,監視する恐怖
8644618,空虚のしもべ
8644619,黄昏のしもべ
8644620,アラーネア
8644621,怨念の霧
8644622,混沌の被造物
8644623,破壊の被造物
8644624,襲い掛かる恐怖
8644625,監視する恐怖
8644626,空虚のしもべ
8644627,黄昏のしもべ
8644628,ダスクコア
8644630,暗黒の鎖
8644631,闇の伝令
8644632,混沌の被造物
8644633,破壊の被造物
8644634,襲い掛かる恐怖
8644635,監視する恐怖
8644636,空虚のしもべ
8644637,黄昏のしもべ
8644638,ダスクの魂
8644640,混沌の被造物
8644641,破壊の被造物
8644642,襲い掛かる恐怖
8644643,監視する恐怖
8644644,空虚のしもべ
8644645,黄昏のしもべ
8644650,巨大怪獣ダスク
8644651,ダスクの魂
8644652,ダストパイパー
8644653,幻覚
8644654,闇の手
8644655,巨大怪獣ダスク
8644656,幻覚
8644657,闇の手
8644658,巨大怪獣ダスク
8644659,巨大怪獣ダスク
8644680,放浪するグレーダスト
8644681,放浪するグレーダスト
8644700,絡まった破片
8644701,服従する破片
8644702,闇の失敗作
8644703,闇の被造物
8644704,絶望の翼
8644705,絶望の刃
8644706,沈黙の騎士
8644707,沈黙の偵察者
8644708,沈黙の放浪者
8644709,沈黙の監視者
8644710,沈黙の暗殺者
8644711,絶望に陥った者
8644712,絶望に縛られた者
8644713,差し迫る恐怖
8644714,差し迫る恐怖
8644715,差し迫る絶望
8644716,差し迫る絶望
8644717,差し迫る苦痛
8644718,差し迫る苦痛
8644719,リバースダークソウル
8644720,絡まった破片
8644721,服従する破片
8644722,闇の失敗作
8644723,闇の被造物
8644724,沈黙の騎士
8644725,沈黙の偵察者
8644726,沈黙の放浪者
8644727,絶望の翼
8644728,絶望の刃
8644729,沈黙の監視者
8644730,沈黙の暗殺者
8644731,絶望に陥った者
8644732,絶望に縛られた者
8644750,絡まった破片
8644751,服従する破片
8644752,闇の失敗作
8644753,闇の被造物
8644754,沈黙の騎士
8644755,沈黙の偵察者
8644756,沈黙の放浪者
8644757,絶望の翼
8644758,絶望の刃
8644759,沈黙の監視者
8644760,沈黙の暗殺者
8644761,絶望に陥った者
8644762,絶望に縛られた者
8644765,迷宮の核
8644766,迷宮の核
8644767,迷宮の核
8644800,絡まった破片
8644801,服従する破片
8644802,闇の失敗作
8644803,闇の被造物
8644804,沈黙の騎士
8644805,沈黙の偵察者
8644806,沈黙の放浪者
8644807,絶望の翼
8644808,絶望の刃
8644809,沈黙の監視者
8644810,沈黙の暗殺者
8644811,絶望に陥った者
8644812,絶望に縛られた者
8644813,リバースダークソウル
8644814,巨大なゴーレム
8644815,崩れたゴーレム
8644816,砕けたゴーレム
8644817,差し迫る恐怖
8644818,差し迫る恐怖
8644819,差し迫る絶望
8644820,差し迫る絶望
8644821,差し迫る苦痛
8644822,差し迫る苦痛
8644823,絶望の翼
8644824,絶望の刃
8644825,絶望の翼
8644826,絶望の刃
8644827,苦痛の監視者
8644828,絡まった破片
8644829,服従する破片
8644830,闇の失敗作
8644831,闇の被造物
8644832,沈黙の騎士
8644833,沈黙の偵察者
8644834,沈黙の放浪者
8644835,絶望の翼
8644836,絶望の刃
8645000,シグナス支援軍
8645001,ノヴァ支援軍
8645002,レジスタンス支援軍
8645003,堕落した勇者
8645004,黒騎士モカディン
8645005,狂魔道士カリアイン
8645006,突撃型CQ57
8645007,ヒューマンハンタージュライ
8645008,武道家フレッド
8645009,親衛隊長デュンケル
8645010,アンセンスティオン
8645011,アセンシオン
8645012,トランセンディオン
8645013,光の巨人
8645014,アセンシオン
8645015,生命の種
8645016,活性化された生命の種
8645017,破壊的な生命の種
8645018,堕落した勇者
8645019,武道家フレッド
8645020,狂魔道士カリアイン
8645021,黒騎士モカディン
8645022,エンブリオン
8645023,フォーエヴァリオン
8645024,タービオン
8645025,タービオン
8645026,ディスタービオン
8645027,ディスタービオン
8645030,アンセンスティオン
8645031,トランセンディオン
8645032,アセンシオン
8645033,堕落した勇者
8645034,黒騎士モカディン
8645035,狂魔道士カリアイン
8645036,突撃型CQ57
8645037,ヒューマンハンタージュライ
8645038,武道家フレッド
8645039,弱化した親衛隊長デュンケル
8645040,アセンシオン
8645041,フォーエヴァリオン
8645042,エンブリオン
8645043,次元攻撃
8645044,光の巨人
8645045,弱化した創造のアイアン
8645046,弱化した破壊のヤルダバオート
8645047,弱化した創造と破壊の騎士
8645048,弱化した暗黒の魔法使い
8645049,弱化した暗黒の魔法使い
8645050,弱化した暗黒の魔法使い
8645051,シグナス兵士
8645052,ノヴァ兵士
8645053,レジスタンス兵士
8645054,シグナス兵士
8645055,ノヴァ兵士
8645056,レジスタンス兵士
8645057,ベル
8645058,ヘンリテ
8645060,赤い雷
8645061,カマエル
8645062,カマエル
8645063,カマエル
8645064,弱化した暗黒の魔法使い
8645065,弱化した暗黒の魔法使い
8645066,親衛隊長デュンケル
8645067,デュンケル
8645068,デュンケル
8645069,堕落した勇者
8645101,監視する恐怖
8645102,クリナー
8645103,儀式に巻き込まれた槌兵
8645104,アラーネア
8645105,トランセンディオン
8645106,シグナス兵士
8645111,黒い太陽の歩兵
8645112,黒い太陽の弓兵
8645113,怪物カモメ
8645114,炎の精霊
8645115,古代人の霊魂
8645116,レフ軍の歩兵
8645117,使徒の稲妻
8645118,レフ軍術師
8645120,宮廷騎士
8645121,聖騎士
8645122,セレン
8800000,ジャクム
8800001,ジャクム
8800002,ジャクム
8800003,ジャクム腕
8800004,ジャクム腕
8800005,ジャクム腕
8800006,ジャクム腕
8800007,ジャクム腕
8800008,ジャクム腕
8800009,ジャクム腕
8800010,ジャクム腕
8800011,ブギ
8800012,プコ
8800013,プンコ
8800014,クスコ
8800015,オーパーツ
8800020,弱化したジャクム
8800021,弱化したジャクム
8800022,弱化したジャクム
8800023,ジャクムの腕1
8800024,ジャクムの腕2
8800025,ジャクムの腕3
8800026,ジャクムの腕4
8800027,ジャクムの腕5
8800028,ジャクムの腕6
8800029,ジャクムの腕7
8800030,ジャクムの腕8
8800031,ブギ
8800032,プコ
8800033,プンコ
8800034,クスコ
8800100,カオスジャクム
8800101,カオスジャクム
8800102,カオスジャクム
8800103,カオスジャクム腕 1
8800104,カオスジャクム腕 2
8800105,カオスジャクム腕 3
8800106,カオスジャクム腕 4
8800107,カオスジャクム腕 5
8800108,カオスジャクム腕 6
8800109,カオスジャクム腕 7
8800110,カオスジャクム腕 8
8800111,カオステン
8800112,カオスプコ
8800113,カオスプンコ
8800114,カオスクスコ
8800115,カオスオーパーツ
8800116,カオスパーツ
8800117,激怒の炎
8800118,ジャクム : 石壁
8800119,ジャクム : 魔法バリア
8800120,激怒の炎
8800130,石火の再生
8800131,石火の再生
8800132,石火の再生
8800133,石火の再生
8800134,石火の再生
8800135,石火の再生
8800136,石火の再生
8800137,石火の再生
8800141,カオスジャクム腕1
8800142,カオスジャクム腕2
8800143,カオスジャクム腕3
8800144,カオスジャクム腕4
8800145,カオスジャクム腕5
8800146,カオスジャクム腕6
8800147,カオスジャクム腕7
8800148,カオスジャクム腕8
8800200,アシュラ
8800201,ブルーアシュラジュニア
8800202,レッドアシュラジュニア
8800203,石鬼
8800400,タランチュロス
8800401,ポイズンホーネット
8810000,ホーンテイルの左頭
8810001,ホーンテイルの右頭
8810002,ホーンテイルの頭
8810003,ホーンテイルの頭
8810004,ホーンテイルの頭
8810005,ホーンテイルの左手
8810006,ホーンテイルの右手
8810007,ホーンテイルの羽
8810008,ホーンテイルの足
8810009,ホーンテイルの尾
8810010,死んだホーンテイルの頭
8810011,死んだホーンテイルの頭
8810012,死んだホーンテイルの頭
8810013,死んだホーンテイルの左手
8810014,死んだホーンテイルの右手
8810015,死んだホーンテイルの羽
8810016,死んだホーンテイルの足
8810017,死んだホーンテイルの尾
8810018,ホーンテイル
8810019,レッドワイバーン
8810020,ブル－ワイバーン
8810021,ダークワイバーン
8810022,グリーンリザードマン
8810023,ダークリザードマン
8810024,ホーンテイルの左頭召喚
8810025,ホーンテイルの右頭召喚
8810026,ホーンテイルの召喚
8810100,カオスホーンテイルの左頭
8810101,カオスホーンテイルの右頭
8810102,カオスホーンテイルの頭A
8810103,カオスホーンテイルの頭B
8810104,カオスホーンテイルの頭C
8810105,カオスホーンテイルの左手
8810106,カオスホーンテイルの右手
8810107,カオスホーンテイルの羽
8810108,カオスホーンテイルの足
8810109,カオスホーンテイルの尾
8810118,カオスホーンテイル
8810119,カオスホーンテイル
8810120,カオスホーンテイル
8810121,カオスホーンテイル
8810122,カオスホーンテイル
8810123,カオスレッドワイバーン
8810124,カオスブル－ワイバーン
8810125,カオスダークワイバーン
8810126,カオスグリーンリザードマン
8810127,カオスダークリザードマン
8810128,カオスホーンテイルの左頭召喚
8810129,カオスホーンテイルの右頭召喚
8810130,カオスホーンテイルの召喚
8810200,ホーンテイル(イージー)の左頭
8810201,ホーンテイル(イージー)の右頭
8810202,ホーンテイル(イージー)の頭
8810203,ホーンテイル(イージー)の頭
8810204,ホーンテイル(イージー)の頭
8810205,ホーンテイル(イージー)の左手
8810206,ホーンテイル(イージー)の右手
8810207,ホーンテイル(イージー)の羽
8810208,ホーンテイル(イージー)の足
8810209,ホーンテイル(イージー)の尾
8810210,レッドワイバーン(イージー)
8810211,ダークワイバーン(イージー)
8810212,ホーンテイル(イージー)の左頭召喚
8810213,ホーンテイル(イージー)の右頭召喚
8810214,ホーンテイル(イージー)
8810215,ホーンテイル(イージー)召喚
8820000,ピンクビーン
8820001,ピンクビーン
8820002,アリエル
8820003,賢者ソロモン
8820004,賢者レックス
8820005,フィギン
8820006,ムニン
8820007,ミニビーン
8820008,チビボス召喚用透明モンスター
8820009,set0 透明モンスター
8820010,ピンクビーン
8820011,ピンクビーン
8820012,ピンクビーン
8820013,ピンクビーン
8820014,ピンクビーン
8820015,賢者ソロモン
8820016,賢者レックス
8820017,フィギン
8820018,ムニン
8820019,アリエル
8820020,賢者ソロモン
8820021,賢者レックス
8820022,フィギン
8820023,ムニン
8820024,賢者ソロモン
8820025,賢者レックス
8820026,フィギン
8820027,ムニン
8820100,カオスピンクビーン
8820101,カオスピンクビーン
8820102,カオスアリエル
8820103,混沌の賢者ソロモン
8820104,混沌の賢者レックス
8820105,カオスフィギン
8820106,カオスムニン
8820107,カオスミニビーン
8820108,チビボス召喚用透明モンスター
8820109,set0 透明モンスター
8820110,カオスピンクビーン
8820111,カオスピンクビーン
8820112,カオスピンクビーン
8820113,カオスピンクビーン
8820114,カオスピンクビーン
8820115,混沌の賢者ソロモン
8820116,混沌の賢者レックス
8820117,カオスフィギン
8820118,カオスムニン
8820200,カオスピンクビーン
